"","country","year","indicator","value","zscore_orig","zscore"
"57","Argentina",2013,"SE.ADT.LITR.ZS",97.973762512207,0.628009619088282,0.628009619088282
"58","Argentina",2006,"SG.GEN.LSOM.ZS",23.12020147812,-0.505035631979483,-0.505035631979483
"59","Argentina",2015,"SG.GEN.PARL.ZS",36.1867704280156,1.24939009863015,1.24939009863015
"60","Argentina",2012,"SH.MED.BEDS.ZS",4.7,0.380067109534261,0.380067109534261
"61","Argentina",2013,"SI.POV.GINI",42.28,0.465398260144892,-0.465398260144892
"62","Argentina",2014,"SL.TLF.SECO.ZS",40,0.160428325780537,0.160428325780537
"63","Argentina",2014,"SL.TLF.TERT.ZS",20.8999996185303,-0.560330943434499,-0.560330943434499
"64","Argentina",2014,"SL.UEM.TOTL.ZS",8.19999980926514,0.0592368742273727,-0.0592368742273727
"65","Argentina",2014,"SP.POP.GROW",1.03305555285726,0.0646785099855265,0.0646785099855265
"66","Argentina",2014,"SP.POP.TOTL",42980026,-0.219943558827981,-0.219943558827981
"67","Argentina",2013,"ST.INT.ARVL",5571000,-0.497728191097966,-0.497728191097966
"68","Argentina",2013,"ST.INT.RCPT.XP.ZS",5.22934432125315,-0.49555075963079,-0.49555075963079
"69","Argentina",2013,"TX.VAL.TECH.CD",2433526528,-0.365385570521898,-0.365385570521898
"70","Argentina",2013,"TX.VAL.TECH.MF.ZS",9.84358697736032,-0.26049802979217,-0.26049802979217
"71","Australia",2014,"AG.LND.TOTL.K2",7682300,1.98602725209056,1.98602725209056
"72","Australia",2014,"EN.POP.DNST",3.05777384377075,-0.256400640828672,-0.256400640828672
"73","Australia",2008,"ER.BDV.TOTL.XQ",87.6916524701874,2.8065556471892,2.8065556471892
"74","Australia",2014,"FB.CBK.BRCH.P5",29.2199893714215,0.0346233611443695,0.0346233611443695
"75","Australia",2014,"FP.CPI.TOTL.ZG",2.48792270531366,-0.252802378816586,0.252802378816586
"76","Australia",2012,"GC.TAX.YPKG.ZS",72.6244557420784,1.62104569799284,-1.62104569799284
"77","Australia",2015,"IC.BUS.DISC.XQ",8,0.530776749255999,0.530776749255999
"78","Australia",2015,"IC.BUS.EASE.XQ",13,-1.11403177815235,1.11403177815235
"79","Australia",2014,"IC.BUS.NDNS.ZS",14.91,2.9186311687144,2.9186311687144
"80","Australia",2015,"IC.ISV.DURS",1,-1.12457382443446,1.12457382443446
"81","Australia",2015,"IC.LGL.CRED.XQ",11,1.81112029601087,1.81112029601087
"82","Australia",2015,"IC.REG.DURS",2.5,-0.861633209729885,0.861633209729885
"83","Australia",2015,"IC.REG.PROC",3,-1.09441376047556,1.09441376047556
"84","Australia",2015,"IC.TAX.PAYM",11,-0.401126113354295,0.401126113354295
"85","Australia",2015,"IC.WRH.PROC",10,-0.936617933961437,0.936617933961437
"86","Australia",2014,"IS.AIR.PSGR",67686801.1785132,0.163806094005862,0.163806094005862
"87","Australia",2014,"IS.RRS.GOOD.MT.K6",59649,-0.223342992146585,-0.223342992146585
"88","Australia",2014,"LP.LPI.TIME.XQ",4.002407,0.700878886597214,0.700878886597214
"89","Australia",2014,"MS.MIL.XPND.CN",28206500000,-0.274008454062591,-0.274008454062591
"90","Australia",2014,"MS.MIL.XPND.GD.ZS",1.78006384034109,-0.160374540391059,-0.160374540391059
"91","Australia",2014,"NV.IND.MANF.ZS",6.87184949389406,-1.51616580302687,-1.51616580302687
"92","Australia",2014,"NY.GDP.MKTP.CD",1454675479665.84,0.1064566915284,0.1064566915284
"93","Australia",2014,"NY.GDP.PCAP.CD",61925.4960621856,1.74663916397018,1.74663916397018
"94","Australia",2014,"NY.GDP.PCAP.PP.CD",43929.8604260291,0.958824231940147,0.958824231940147
"95","Australia",2008,"SG.GEN.LSOM.ZS",36.7210807447411,0.637190851972787,0.637190851972787
"96","Australia",2015,"SG.GEN.PARL.ZS",26.6666666666667,0.384624236093354,0.384624236093354
"97","Australia",2010,"SH.MED.BEDS.ZS",3.9,0.0968798514499096,0.0968798514499096
"98","Australia",2010,"SI.POV.GINI",34.94,-0.411212747748608,0.411212747748608
"99","Australia",2008,"SL.TLF.SECO.ZS",38.9000015258789,0.0894852448049229,0.0894852448049229
"100","Australia",2008,"SL.TLF.TERT.ZS",33.7999992370605,0.574999215605852,0.574999215605852
"101","Australia",2014,"SL.UEM.TOTL.ZS",6,-0.368045725739868,0.368045725739868
"102","Australia",2014,"SP.POP.GROW",1.56543128326783,0.720244367786203,0.720244367786203
"103","Australia",2014,"SP.POP.TOTL",23490736,-0.301112274573189,-0.301112274573189
"104","Australia",2013,"ST.INT.ARVL",6382000,-0.452249577459281,-0.452249577459281
"105","Australia",2013,"ST.INT.RCPT.XP.ZS",10.8469993305124,0.249424861692842,0.249424861692842
"106","Australia",2013,"TX.VAL.TECH.CD",4565211317,-0.339103874396194,-0.339103874396194
"107","Australia",2013,"TX.VAL.TECH.MF.ZS",12.9099946244496,0.000348564904981181,0.000348564904981181
"108","Austria",2014,"AG.LND.TOTL.K2",82531,-0.486081792573491,-0.486081792573491
"109","Austria",2014,"EN.POP.DNST",103.409530964123,-0.155027412926748,-0.155027412926748
"110","Austria",2008,"ER.BDV.TOTL.XQ",0.326519023282226,-0.637375331355918,-0.637375331355918
"111","Austria",2014,"FB.CBK.BRCH.P5",14.9024775362842,-0.358726551217279,-0.358726551217279
"112","Austria",2014,"FP.CPI.TOTL.ZG",1.60580560488029,-0.502715761530601,0.502715761530601
"113","Austria",2012,"GC.TAX.YPKG.ZS",46.6402374214159,0.172876867758971,-0.172876867758971
"114","Austria",2015,"IC.BUS.DISC.XQ",5,-0.684742523849343,-0.684742523849343
"115","Austria",2015,"IC.BUS.EASE.XQ",21,-0.932396162149252,0.932396162149252
"116","Austria",2014,"IC.BUS.NDNS.ZS",0.73,-0.673699180369619,-0.673699180369619
"117","Austria",2015,"IC.ISV.DURS",1.1,-1.02992353107978,1.02992353107978
"118","Austria",2015,"IC.LGL.CRED.XQ",5,-0.100912861068054,-0.100912861068054
"119","Austria",2015,"IC.REG.DURS",22,0.484129512715671,-0.484129512715671
"120","Austria",2015,"IC.REG.PROC",8,0.364804586825185,-0.364804586825185
"121","Austria",2015,"IC.TAX.PAYM",12,-0.329325496405435,0.329325496405435
"122","Austria",2015,"IC.WRH.PROC",11,-0.736057348530723,0.736057348530723
"123","Austria",2014,"IS.AIR.PSGR",15210488.2358524,-0.309165030720175,-0.309165030720175
"124","Austria",2014,"IS.RRS.GOOD.MT.K6",15661,-0.301078053029043,-0.301078053029043
"125","Austria",2014,"LP.LPI.TIME.XQ",4.03734,0.769694595087746,0.769694595087746
"126","Austria",2014,"MS.MIL.XPND.CN",2454600000,-0.27500189616955,-0.27500189616955
"127","Austria",2014,"MS.MIL.XPND.GD.ZS",0.745409359743285,-0.774172048532134,-0.774172048532134
"128","Austria",2014,"NV.IND.MANF.ZS",18.4498212987116,0.439254828667875,0.439254828667875
"129","Austria",2014,"NY.GDP.MKTP.CD",436887543466.95,-0.276994425577831,-0.276994425577831
"130","Austria",2014,"NY.GDP.PCAP.CD",51190.8082481007,1.27651436953858,1.27651436953858
"131","Austria",2014,"NY.GDP.PCAP.PP.CD",46222.490903232,1.08178935521781,1.08178935521781
"132","Austria",2011,"SG.GEN.LSOM.ZS",27.2030643711154,-0.162149408574023,-0.162149408574023
"133","Austria",2015,"SG.GEN.PARL.ZS",30.6010928961749,0.742010833680814,0.742010833680814
"134","Austria",2011,"SH.MED.BEDS.ZS",7.6,1.40662092009003,1.40662092009003
"135","Austria",2012,"SI.POV.GINI",30.48,-0.943867392871906,0.943867392871906
"136","Austria",2014,"SL.TLF.SECO.ZS",53.7999992370605,1.0504427088645,1.0504427088645
"137","Austria",2014,"SL.TLF.TERT.ZS",31.6000003814697,0.381377112933955,0.381377112933955
"138","Austria",2014,"SL.UEM.TOTL.ZS",5,-0.562265106199708,0.562265106199708
"139","Austria",2014,"SP.POP.GROW",0.647909059253162,-0.409589712692042,-0.409589712692042
"140","Austria",2014,"SP.POP.TOTL",8534492,-0.363401825288067,-0.363401825288067
"141","Austria",2013,"ST.INT.ARVL",24813000,0.58130939661544,0.58130939661544
"142","Austria",2013,"ST.INT.RCPT.XP.ZS",9.93250394129555,0.128150634340591,0.128150634340591
"143","Austria",2013,"TX.VAL.TECH.CD",18412394058,-0.168380955663559,-0.168380955663559
"144","Austria",2013,"TX.VAL.TECH.MF.ZS",13.715550620801,0.068873876171274,0.068873876171274
"145","Azerbaijan",2014,"AG.LND.TOTL.K2",82659,-0.486040155787199,-0.486040155787199
"146","Azerbaijan",2014,"EN.POP.DNST",115.387592397682,-0.14292742797012,-0.14292742797012
"147","Azerbaijan",2008,"ER.BDV.TOTL.XQ",0.795002839295855,-0.618907713173924,-0.618907713173924
"148","Azerbaijan",2014,"FB.CBK.BRCH.P5",10.7398380510928,-0.473088173232831,-0.473088173232831
"149","Azerbaijan",2012,"GC.TAX.YPKG.ZS",43.9253806018154,0.0215707566350919,-0.0215707566350919
"150","Azerbaijan",2015,"IC.BUS.DISC.XQ",10,1.34112293132623,1.34112293132623
"151","Azerbaijan",2015,"IC.BUS.EASE.XQ",63,0.0211908218670284,-0.0211908218670284
"152","Azerbaijan",2014,"IC.BUS.NDNS.ZS",0.99,-0.607831346042268,-0.607831346042268
"153","Azerbaijan",2015,"IC.ISV.DURS",1.5,-0.651322357661043,0.651322357661043
"154","Azerbaijan",2015,"IC.LGL.CRED.XQ",2,-1.05692943960751,-1.05692943960751
"155","Azerbaijan",2015,"IC.REG.DURS",3,-0.827126473256922,0.827126473256922
"156","Azerbaijan",2015,"IC.REG.PROC",2,-1.3862574299357,1.3862574299357
"157","Azerbaijan",2015,"IC.TAX.PAYM",7,-0.688328581149733,0.688328581149733
"158","Azerbaijan",2015,"IC.WRH.PROC",18,0.66786674948428,-0.66786674948428
"159","Azerbaijan",2014,"IS.AIR.PSGR",1770192,-0.430302962690894,-0.430302962690894
"160","Azerbaijan",2014,"IS.RRS.GOOD.MT.K6",8212,-0.314241835617782,-0.314241835617782
"161","Azerbaijan",2014,"LP.LPI.TIME.XQ",2.571429,-2.11805349551605,-2.11805349551605
"162","Azerbaijan",2014,"MS.MIL.XPND.CN",2809400000,-0.27498820889756,-0.27498820889756
"163","Azerbaijan",2014,"MS.MIL.XPND.GD.ZS",4.76348727826402,1.60950893884418,1.60950893884418
"164","Azerbaijan",2014,"NV.IND.MANF.ZS",5.15155340640683,-1.80670913123713,-1.80670913123713
"165","Azerbaijan",2014,"NY.GDP.MKTP.CD",75198010965.1919,-0.413260783579079,-0.413260783579079
"166","Azerbaijan",2014,"NY.GDP.PCAP.CD",7884.19023556968,-0.620095503359207,-0.620095503359207
"167","Azerbaijan",2014,"NY.GDP.PCAP.PP.CD",17515.6284037883,-0.457901807950218,-0.457901807950218
"168","Azerbaijan",2014,"SE.ADT.LITR.ZS",99.7889862060547,0.781972473537619,0.781972473537619
"169","Azerbaijan",2008,"SG.GEN.LSOM.ZS",7.12788268550525,-1.84809954032269,-1.84809954032269
"170","Azerbaijan",2015,"SG.GEN.PARL.ZS",15.5737704918033,-0.623007420993513,-0.623007420993513
"171","Azerbaijan",2012,"SH.MED.BEDS.ZS",4.7,0.380067109534261,0.380067109534261
"172","Azerbaijan",2013,"SL.TLF.SECO.ZS",66.1999969482422,1.85016567432103,1.85016567432103
"173","Azerbaijan",2013,"SL.TLF.TERT.ZS",26.7999992370605,-0.0410714315487839,-0.0410714315487839
"174","Azerbaijan",2014,"SL.UEM.TOTL.ZS",5.19999980926514,-0.523421267152146,0.523421267152146
"175","Azerbaijan",2014,"SP.POP.GROW",1.2769828044979,0.365049786939557,0.365049786939557
"176","Azerbaijan",2014,"SP.POP.TOTL",9537823,-0.359223166715212,-0.359223166715212
"177","Azerbaijan",2013,"ST.INT.ARVL",2130000,-0.690689855130906,-0.690689855130906
"178","Azerbaijan",2013,"ST.INT.RCPT.XP.ZS",7.2900283188919,-0.222276708632236,-0.222276708632236
"179","Azerbaijan",2013,"TX.VAL.TECH.CD",71872403,-0.394502575243961,-0.394502575243961
"180","Azerbaijan",2013,"TX.VAL.TECH.MF.ZS",13.4231822260448,0.0440033080843405,0.0440033080843405
"181","Bolivia",2014,"AG.LND.TOTL.K2",1083300,-0.160544253666795,-0.160544253666795
"182","Bolivia",2014,"EN.POP.DNST",9.74973414566602,-0.24964056371332,-0.24964056371332
"183","Bolivia",2008,"ER.BDV.TOTL.XQ",12.549687677456,-0.155538384243902,-0.155538384243902
